fsq_id,category_id,category_name
58dbe5d5126ae82bf8f7ff16,13322,Peruvian Restaurant
4bd9e4db3904a593501d449e,13065,Restaurant
4bd9e4db3904a593501d449e,16017,Garden
4bd9e4db3904a593501d449e,16032,Park
4bd9e4db3904a593501d449e,16041,Plaza
4bd9e4db3904a593501d449e,19014,Hotel
54e39d82498e2bf4dbe8df34,13035,Coffee Shop
50c5137fe4b02085d85e4047,13382,Snack Place
59ad8e4228122f2d257f8772,13263,Japanese Restaurant
56bcfce0498e526047d6104d,17000,Retail
4dbb3b396e810768bf3f6286,13034,Café
4dbb3b396e810768bf3f6286,13035,Coffee Shop
4dbb3b396e810768bf3f6286,13065,Restaurant
56a11ae1498ea877373dd33e,13263,Japanese Restaurant
4c3c91247d002d7fe596ae18,13377,Vegan and Vegetarian Restaurant
4c82642f51ada1cd82a21b10,16046,Scenic Lookout
4b813721f964a520ca9a30e3,12098,Spiritual Center
4bb67de82f70c9b6b7848530,10037,Concert Hall
4bb67de82f70c9b6b7848530,10039,Music Venue
4bb67de82f70c9b6b7848530,10043,Theater
5341dee7498eb8921c65eb97,13000,Dining and Drinking
515f6fcce4b0a5e27d660ccb,13263,Japanese Restaurant
4b4e5ce3f964a520e8ea26e3,13009,Cocktail Bar
4b4e5ce3f964a520e8ea26e3,13236,Italian Restaurant
4b4e5ce3f964a520e8ea26e3,13347,Tapas Restaurant
55425717498e294ba16d33c4,13148,French Restaurant
4b6f12c8f964a52021db2ce3,10030,History Museum
4b9af8b5f964a5201de835e3,16000,Landmarks and Outdoors
5b7196156dcf04002c747337,13000,Dining and Drinking
4b5279b8f964a520097f27e3,13065,Restaurant
4b5279b8f964a520097f27e3,13018,Pub
54133271498e23d9891059c6,13035,Coffee Shop
5164980490e79b7ea86d1df9,13036,Tea Room
5164980490e79b7ea86d1df9,13065,Restaurant
5c2aa708971317002ded44e7,13065,Restaurant
4e4760a581305ff362204639,13016,Lounge
53a719a9498e92f6ecfdc2c3,13065,Restaurant
57365370cd1099ba9ff3c78c,13072,Asian Restaurant
4d83ed985ad3a093d26cc5fd,10043,Theater
52f10f5c498edf0cf04823cf,10000,Arts and Entertainment
5952f50cc0af5701dfce072d,13064,Pizzeria
5952f50cc0af5701dfce072d,13236,Italian Restaurant
4d45d59b4e5d3704fc7bfb93,13338,Seafood Restaurant
57731699498ea4e394a14a3d,13007,Beer Garden
57731699498ea4e394a14a3d,13065,Restaurant
5014d234e4b0cfd78b3120ba,13297,Latin American Restaurant
562adda4498e352ccc142f40,13021,Speakeasy
5896af397ff1e43860cd3ede,13064,Pizzeria
544440b2498e8fe5f1792a0c,18000,Sports and Recreation
4bbe47201416a593b4eef33c,16046,Scenic Lookout
561ed789498ec2dfc7b73cef,13065,Restaurant
4b513f88f964a5209f4827e3,13003,Bar
4b513f88f964a5209f4827e3,13145,Fast Food Restaurant
4b513f88f964a5209f4827e3,13334,Sandwich Spot
5a4e15cf97461750cb3b45c8,13035,Coffee Shop
5b820ffdcad1b60039f71bc8,13003,Bar
5b820ffdcad1b60039f71bc8,13065,Restaurant
4bed5b1e3372c9283c7a1114,13052,Food Court
4bed5b1e3372c9283c7a1114,13003,Bar
4c4521e5429a0f47b5cb491e,13343,South American Restaurant
4c4521e5429a0f47b5cb491e,13345,Spanish Restaurant
5a4fb1dc0313201e3613587c,13322,Peruvian Restaurant
5acfbb389deb7d27b8223a7e,13035,Coffee Shop
5acfbb389deb7d27b8223a7e,13065,Restaurant
53f698e9498e47b1dbfa88fa,13309,Middle Eastern Restaurant
4b84874af964a5204f3a31e3,13322,Peruvian Restaurant
573dfa72498e79c9453f553c,13065,Restaurant
51f3e109498e63a53017d284,13035,Coffee Shop
4dbafa60fa8cee7273247f58,13343,South American Restaurant
54f37dd0498edb39ef7033b5,18000,Sports and Recreation
4b574bbef964a520dc2f28e3,13343,South American Restaurant
4b574bbef964a520dc2f28e3,13345,Spanish Restaurant
525a913611d29581587ad095,18000,Sports and Recreation
4eaa1120b8f7a50de8ab3123,13322,Peruvian Restaurant
4b7a1e42f964a52096232fe3,13035,Coffee Shop
55b17b28498e94bad0586829,13302,Mediterranean Restaurant
4c4ef9489932e21ee3539fce,17000,Retail
60ac2f2e19c4275b1b279456,13263,Japanese Restaurant
51fe49b4498ef2e1a199321d,18000,Sports and Recreation
4e5acf96483b865169f1a8b6,16041,Plaza
5cde0e6d31ac6c002c588ec2,13322,Peruvian Restaurant
516c733ee4b01f5270ed60b3,17069,Grocery Store
516c733ee4b01f5270ed60b3,17076,Liquor Store
5a2c6072345cbe4a6a16cad0,13148,French Restaurant
5760be4d498ea8c4476e4557,10024,Movie Theater
53072977498ecde6b8dbab97,17114,Shopping Mall
56214224498ecbeed61cfa7a,17096,Miscellaneous Store
4da99903cda1652a2b770380,13036,Tea Room
4b4f44c9f964a52045ff26e3,16032,Park
505f1fc1e4b0be0e46d2c138,16027,Mountain
4bb0f45df964a520a26d3ce3,15054,Veterinarian
52766af311d2dd870beff432,16032,Park
4b749528f964a520a7e52de3,16041,Plaza
56588808498eccbbde9ff9b1,13383,Steakhouse
5a0b26d451950e1a436b09a9,13322,Peruvian Restaurant
4cd332c6d160b1f7209c22ab,10028,Art Museum
530a702f11d27cbd85c8886c,13040,Dessert Shop
530a702f11d27cbd85c8886c,13065,Restaurant
4b8fad51f964a520a05c33e3,13035,Coffee Shop
0d2f7b36b5994d52b0f6a751,17082,Furniture and Home Store
592e11be62420b171822becb,17080,Wine Store
4d6c217950deb1f78a2baf35,19028,Tourist Information and Service
014bf3b18253429fd9ca199f,15016,Medical Center
51338952e4b0a0027e27bbe6,13199,Indian Restaurant
50c4e67fe4b013fc6b3f4a75,17035,Drugstore
0114894bd5764fddb430991c,11120,Manufacturer
528781b2498e7772531aefd3,16041,Plaza
4e902e206c25abdcf494f016,16019,Hiking Trail
4c545380a724e21e513536f6,17000,Retail
4ed5320399119575fefe53da,11028,Construction
4ed5320399119575fefe53da,11090,Interior Designer
a7c1a3a341294d9339cfa712,15016,Medical Center
516c733ee4b01f5270ed60b3,17069,Grocery Store
516c733ee4b01f5270ed60b3,17076,Liquor Store
60ac2f2e19c4275b1b279456,13263,Japanese Restaurant
5a2c6072345cbe4a6a16cad0,13148,French Restaurant
5760be4d498ea8c4476e4557,10024,Movie Theater
53072977498ecde6b8dbab97,17114,Shopping Mall
56214224498ecbeed61cfa7a,17096,Miscellaneous Store
5cde0e6d31ac6c002c588ec2,13322,Peruvian Restaurant
4c4ef9489932e21ee3539fce,17000,Retail
55b17b28498e94bad0586829,13302,Mediterranean Restaurant
4eaa1120b8f7a50de8ab3123,13322,Peruvian Restaurant
56588808498eccbbde9ff9b1,13383,Steakhouse
5a0b26d451950e1a436b09a9,13322,Peruvian Restaurant
4b8fad51f964a520a05c33e3,13035,Coffee Shop
4e5acf96483b865169f1a8b6,16041,Plaza
4b574bbef964a520dc2f28e3,13343,South American Restaurant
4b574bbef964a520dc2f28e3,13345,Spanish Restaurant
592e11be62420b171822becb,17080,Wine Store
4b4f44c9f964a52045ff26e3,16032,Park
4d6c217950deb1f78a2baf35,19028,Tourist Information and Service
4b7a1e42f964a52096232fe3,13035,Coffee Shop
51338952e4b0a0027e27bbe6,13199,Indian Restaurant
4cd332c6d160b1f7209c22ab,10028,Art Museum
52dd6e40498e1876f3994eb5,13276,Sushi Restaurant
5570f2a1498e84218b7c26a3,13003,Bar
5570f2a1498e84218b7c26a3,13064,Pizzeria
525a913611d29581587ad095,18000,Sports and Recreation
4d90f8eb6174a093a8cefee3,17006,Car Dealership
597e3062da5ede2029f17144,17065,Farmers Market
4e911fa3be7b7962e9d1e3e4,13007,Beer Garden
4f4701ede4b0cf7a04a958a3,16023,Lake
5adba4fdb1ec13537395b276,13334,Sandwich Spot
544ee15a498e693acb53b8cd,13064,Pizzeria
544ee15a498e693acb53b8cd,13236,Italian Restaurant
4bb0f45df964a520a26d3ce3,15054,Veterinarian
4c5db1737f661b8d6b164c1c,13046,Ice Cream Parlor
4c5db1737f661b8d6b164c1c,13236,Italian Restaurant
4b859985f964a520cc6731e3,13039,Deli
530a702f11d27cbd85c8886c,13040,Dessert Shop
530a702f11d27cbd85c8886c,13065,Restaurant
4da99903cda1652a2b770380,13036,Tea Room
51fe49b4498ef2e1a199321d,18000,Sports and Recreation
4b5dc539f964a520c46a29e3,13065,Restaurant
4b5dc539f964a520c46a29e3,13002,Bakery
4b682fe7f964a520f46a2be3,13002,Bakery
4b682fe7f964a520f46a2be3,13065,Restaurant
4beec4ece24d20a1f1517314,13039,Deli
4beec4ece24d20a1f1517314,13338,Seafood Restaurant
4b749528f964a520a7e52de3,16041,Plaza
52766af311d2dd870beff432,16032,Park
50c4e67fe4b013fc6b3f4a75,17035,Drugstore
0114894bd5764fddb430991c,11120,Manufacturer
525d652311d247e3b3047c71,17006,Car Dealership
4b8d5570f964a5203bf532e3,17035,Drugstore
4b6ec8d5f964a52079ca2ce3,17035,Drugstore
0d2f7b36b5994d52b0f6a751,17082,Furniture and Home Store
a156f68aa5254bdae3b13598,17000,Retail
81efb5c06ad24e300852559d,17043,Clothing Store
4b4f44c9f964a52045ff26e3,16032,Park
5a2c6072345cbe4a6a16cad0,13148,French Restaurant
5760be4d498ea8c4476e4557,10024,Movie Theater
53072977498ecde6b8dbab97,17114,Shopping Mall
516c733ee4b01f5270ed60b3,17069,Grocery Store
516c733ee4b01f5270ed60b3,17076,Liquor Store
60ac2f2e19c4275b1b279456,13263,Japanese Restaurant
56214224498ecbeed61cfa7a,17096,Miscellaneous Store
4c4ef9489932e21ee3539fce,17000,Retail
55b17b28498e94bad0586829,13302,Mediterranean Restaurant
5cde0e6d31ac6c002c588ec2,13322,Peruvian Restaurant
4eaa1120b8f7a50de8ab3123,13322,Peruvian Restaurant
4b574bbef964a520dc2f28e3,13343,South American Restaurant
4b574bbef964a520dc2f28e3,13345,Spanish Restaurant
56588808498eccbbde9ff9b1,13383,Steakhouse
5a0b26d451950e1a436b09a9,13322,Peruvian Restaurant
4b8fad51f964a520a05c33e3,13035,Coffee Shop
592e11be62420b171822becb,17080,Wine Store
51338952e4b0a0027e27bbe6,13199,Indian Restaurant
4e5acf96483b865169f1a8b6,16041,Plaza
4b7a1e42f964a52096232fe3,13035,Coffee Shop
4d6c217950deb1f78a2baf35,19028,Tourist Information and Service
525a913611d29581587ad095,18000,Sports and Recreation
597e3062da5ede2029f17144,17065,Farmers Market
52dd6e40498e1876f3994eb5,13276,Sushi Restaurant
4cd332c6d160b1f7209c22ab,10028,Art Museum
5570f2a1498e84218b7c26a3,13003,Bar
5570f2a1498e84218b7c26a3,13064,Pizzeria
5adba4fdb1ec13537395b276,13334,Sandwich Spot
544ee15a498e693acb53b8cd,13064,Pizzeria
544ee15a498e693acb53b8cd,13236,Italian Restaurant
4b859985f964a520cc6731e3,13039,Deli
4c5db1737f661b8d6b164c1c,13046,Ice Cream Parlor
4c5db1737f661b8d6b164c1c,13236,Italian Restaurant
51fe49b4498ef2e1a199321d,18000,Sports and Recreation
4bb0f45df964a520a26d3ce3,15054,Veterinarian
4b5dc539f964a520c46a29e3,13065,Restaurant
4b5dc539f964a520c46a29e3,13002,Bakery
4da99903cda1652a2b770380,13036,Tea Room
4beec4ece24d20a1f1517314,13039,Deli
4beec4ece24d20a1f1517314,13338,Seafood Restaurant
4b682fe7f964a520f46a2be3,13002,Bakery
4b682fe7f964a520f46a2be3,13065,Restaurant
52766af311d2dd870beff432,16032,Park
4b749528f964a520a7e52de3,16041,Plaza
4e902e206c25abdcf494f016,16019,Hiking Trail
4b8d5570f964a5203bf532e3,17035,Drugstore
525d652311d247e3b3047c71,17006,Car Dealership
4b6ec8d5f964a52079ca2ce3,17035,Drugstore
0d2f7b36b5994d52b0f6a751,17082,Furniture and Home Store
50c4e67fe4b013fc6b3f4a75,17035,Drugstore
0114894bd5764fddb430991c,11120,Manufacturer
014bf3b18253429fd9ca199f,15016,Medical Center
0509a5bb292d498c11c5b4e7,17057,Food and Beverage Retail
4b4f44c9f964a52045ff26e3,16032,Park
5a0b26d451950e1a436b09a9,13322,Peruvian Restaurant
56588808498eccbbde9ff9b1,13383,Steakhouse
51338952e4b0a0027e27bbe6,13199,Indian Restaurant
592e11be62420b171822becb,17080,Wine Store
597e3062da5ede2029f17144,17065,Farmers Market
5a2c6072345cbe4a6a16cad0,13148,French Restaurant
5760be4d498ea8c4476e4557,10024,Movie Theater
4b8fad51f964a520a05c33e3,13035,Coffee Shop
53072977498ecde6b8dbab97,17114,Shopping Mall
56214224498ecbeed61cfa7a,17096,Miscellaneous Store
516c733ee4b01f5270ed60b3,17069,Grocery Store
516c733ee4b01f5270ed60b3,17076,Liquor Store
60ac2f2e19c4275b1b279456,13263,Japanese Restaurant
4c4ef9489932e21ee3539fce,17000,Retail
4d6c217950deb1f78a2baf35,19028,Tourist Information and Service
5cde0e6d31ac6c002c588ec2,13322,Peruvian Restaurant
55b17b28498e94bad0586829,13302,Mediterranean Restaurant
4b859985f964a520cc6731e3,13039,Deli
5adba4fdb1ec13537395b276,13334,Sandwich Spot
4c5db1737f661b8d6b164c1c,13046,Ice Cream Parlor
4c5db1737f661b8d6b164c1c,13236,Italian Restaurant
544ee15a498e693acb53b8cd,13064,Pizzeria
544ee15a498e693acb53b8cd,13236,Italian Restaurant
51b8b10de4b0b209c41a99ed,13002,Bakery
51b8b10de4b0b209c41a99ed,13032,"Cafe, Coffee, and Tea House"
51b8b10de4b0b209c41a99ed,13065,Restaurant
4eaa1120b8f7a50de8ab3123,13322,Peruvian Restaurant
4b574bbef964a520dc2f28e3,13343,South American Restaurant
4b574bbef964a520dc2f28e3,13345,Spanish Restaurant
4beec4ece24d20a1f1517314,13039,Deli
4beec4ece24d20a1f1517314,13338,Seafood Restaurant
4ff1cc8ee4b0db77afc07ee0,16046,Scenic Lookout
4b5dc539f964a520c46a29e3,13065,Restaurant
4b5dc539f964a520c46a29e3,13002,Bakery
4b682fe7f964a520f46a2be3,13002,Bakery
4b682fe7f964a520f46a2be3,13065,Restaurant
4e5acf96483b865169f1a8b6,16041,Plaza
52dd6e40498e1876f3994eb5,13276,Sushi Restaurant
5570f2a1498e84218b7c26a3,13003,Bar
5570f2a1498e84218b7c26a3,13064,Pizzeria
4b7a1e42f964a52096232fe3,13035,Coffee Shop
525a913611d29581587ad095,18000,Sports and Recreation
4b8d5570f964a5203bf532e3,17035,Drugstore
4b6ec8d5f964a52079ca2ce3,17035,Drugstore
525d652311d247e3b3047c71,17006,Car Dealership
4f4701ede4b0cf7a04a958a3,16023,Lake
4cd1fcde6200b1f79524dd28,11130,Office Building
4e911fa3be7b7962e9d1e3e4,13007,Beer Garden
4e7e24a002d59de1bbf24b42,16000,Landmarks and Outdoors
5a89a2c83fcee849ab827487,16046,Scenic Lookout
4d90f8eb6174a093a8cefee3,17006,Car Dealership
0509a5bb292d498c11c5b4e7,17057,Food and Beverage Retail
18aa9fe59ba14db283042f2f,12009,Education
524868a62fc6cd050205a6ed,16027,Mountain
50394290e4b022a04b169f7d,16046,Scenic Lookout
51fe49b4498ef2e1a199321d,18000,Sports and Recreation
4ed3c97f02d5feaa202a110a,15000,Health and Medicine
4e902e206c25abdcf494f016,16019,Hiking Trail
5b1158c28c812a002c33c068,13034,Café
55c9fd9a498ec279697e7f0c,13034,Café
55c9fd9a498ec279697e7f0c,13322,Peruvian Restaurant
4e98d97861af89f39df636f0,13322,Peruvian Restaurant
4b5b5e81f964a52062f828e3,16032,Park
4f4a4800e4b09620895c41fc,16020,Historic and Protected Site
5341dee7498eb8921c65eb97,13000,Dining and Drinking
4e7df1548b81e4f09141b1dd,16041,Plaza
4e7df1548b81e4f09141b1dd,18000,Sports and Recreation
5962984b772fbc1671cdcfb3,13026,BBQ Joint
4ee7acdb722e0a328555b962,13302,Mediterranean Restaurant
4ee7acdb722e0a328555b962,13345,Spanish Restaurant
56a11ae1498ea877373dd33e,13263,Japanese Restaurant
4de6c9f018381a514be7cee2,10000,Arts and Entertainment
4b621419f964a52027342ae3,10037,Concert Hall
4b621419f964a52027342ae3,10043,Theater
53a3775d498e34ef9a40aafd,13003,Bar
53a3775d498e34ef9a40aafd,13347,Tapas Restaurant
54e39d82498e2bf4dbe8df34,13035,Coffee Shop
4f50f8cbe4b093e2bd9cc4d6,13034,Café
4f50f8cbe4b093e2bd9cc4d6,13035,Coffee Shop
4f50f8cbe4b093e2bd9cc4d6,13065,Restaurant
52debeff498ed47162b409bf,13034,Café
52debeff498ed47162b409bf,13035,Coffee Shop
52debeff498ed47162b409bf,13065,Restaurant
4b675d36f964a520794a2be3,13334,Sandwich Spot
5a64c80add70c5625b20da0a,13064,Pizzeria
4bd9e4db3904a593501d449e,13065,Restaurant
4bd9e4db3904a593501d449e,16017,Garden
4bd9e4db3904a593501d449e,16032,Park
4bd9e4db3904a593501d449e,16041,Plaza
4bd9e4db3904a593501d449e,19014,Hotel
4b8db714f964a5202b0a33e3,13263,Japanese Restaurant
59ad8e4228122f2d257f8772,13263,Japanese Restaurant
4bed5b1e3372c9283c7a1114,13052,Food Court
4bed5b1e3372c9283c7a1114,13003,Bar
52f10f5c498edf0cf04823cf,10000,Arts and Entertainment
57731699498ea4e394a14a3d,13007,Beer Garden
57731699498ea4e394a14a3d,13065,Restaurant
4c1191ba72caa59350d35da4,13322,Peruvian Restaurant
50c22fb3e4b0dbf35ac003ca,13343,South American Restaurant
4cc3334cc844721e9b9ce101,17000,Retail
4ca670c2a6e08cfa18b77a94,17000,Retail
5a4fb1dc0313201e3613587c,13322,Peruvian Restaurant
562fedc8498e711812d0c800,13009,Cocktail Bar
562fedc8498e711812d0c800,13065,Restaurant
51f3e109498e63a53017d284,13035,Coffee Shop
4b513f88f964a5209f4827e3,13003,Bar
4b513f88f964a5209f4827e3,13145,Fast Food Restaurant
4b513f88f964a5209f4827e3,13334,Sandwich Spot
5014d234e4b0cfd78b3120ba,13297,Latin American Restaurant
4c3c91247d002d7fe596ae18,13377,Vegan and Vegetarian Restaurant
5b4aba609deb7d002c8710d6,13009,Cocktail Bar
5b4aba609deb7d002c8710d6,13065,Restaurant
4fa5c0cee4b052ea29ef9913,17018,Bookstore
5398d920498e0fb58c22274b,13002,Bakery
5398d920498e0fb58c22274b,13065,Restaurant
4d83ed985ad3a093d26cc5fd,10043,Theater
4b7095c5f964a52085232de3,16032,Park
4dd80bd22271c5d36d4afe7a,13322,Peruvian Restaurant
4b6f12c8f964a52021db2ce3,10030,History Museum
5c2aa708971317002ded44e7,13065,Restaurant
5acfbb389deb7d27b8223a7e,13035,Coffee Shop
5acfbb389deb7d27b8223a7e,13065,Restaurant
4deb9ec9b0fb8293f7f2da73,17054,Flea Market
5f81bf96b2b9aa3cc899cfc4,13034,Café
562adda4498e352ccc142f40,13021,Speakeasy
561ed789498ec2dfc7b73cef,13065,Restaurant
4b4e5ce3f964a520e8ea26e3,13009,Cocktail Bar
4b4e5ce3f964a520e8ea26e3,13236,Italian Restaurant
4b4e5ce3f964a520e8ea26e3,13347,Tapas Restaurant
4c2e98c7452620a14f351c0f,12005,Cultural Center
5b70bb8d419a9e0039debe29,13035,Coffee Shop
57873e20498e11e46dd17093,13034,Café
57873e20498e11e46dd17093,13378,Venezuelan Restaurant
4b44ce0cf964a520bafc25e3,13165,German Restaurant
4b44ce0cf964a520bafc25e3,13334,Sandwich Spot
4b44ce0cf964a520bafc25e3,17077,Meat and Seafood Store
53603403498e2fa4be2317b9,10004,Art Gallery
53603403498e2fa4be2317b9,16026,Monument
4b44cc8df964a52083fc25e3,13134,Comfort Food Restaurant
4b44cc8df964a52083fc25e3,13334,Sandwich Spot
4b5279b8f964a520097f27e3,13065,Restaurant
4b5279b8f964a520097f27e3,13018,Pub
4d45d59b4e5d3704fc7bfb93,13338,Seafood Restaurant
53a719a9498e92f6ecfdc2c3,13065,Restaurant
5144e898e4b0c80a33d3bfc3,13036,Tea Room
5144e898e4b0c80a33d3bfc3,13065,Restaurant
4e5fd24a62e16ff820f8ab4a,17069,Grocery Store
5890e3591d21ba2202ff2393,13145,Fast Food Restaurant
55425717498e294ba16d33c4,13148,French Restaurant
54133271498e23d9891059c6,13035,Coffee Shop
5896af397ff1e43860cd3ede,13064,Pizzeria
5164980490e79b7ea86d1df9,13036,Tea Room
5164980490e79b7ea86d1df9,13065,Restaurant
4b44cfe5f964a520f0fc25e3,13145,Fast Food Restaurant
4b44cfe5f964a520f0fc25e3,13347,Tapas Restaurant
51a57a6e7dd2a3912241abd0,17043,Clothing Store
4b73ee3cf964a5208cc02de3,13064,Pizzeria
4b73ee3cf964a5208cc02de3,13070,Argentinian Restaurant
53851214498e8db7d9d56fb6,17000,Retail
51a1146d498e5f40fcd6260c,13035,Coffee Shop
4b44cd2df964a52092fc25e3,13035,Coffee Shop
4b84874af964a5204f3a31e3,13322,Peruvian Restaurant
593980e74928140396a2c76b,13027,Bistro
4b58744ef964a5208e5828e3,16047,Sculpture Garden
4b61c70df964a52022222ae3,13034,Café
4dbb3b396e810768bf3f6286,13034,Café
4dbb3b396e810768bf3f6286,13035,Coffee Shop
4dbb3b396e810768bf3f6286,13065,Restaurant
4bdb260263c5c9b62e912668,13148,French Restaurant
4b66d99ef964a520532d2be3,13003,Bar
4b66d99ef964a520532d2be3,13148,French Restaurant
5983ccbbe97dfb6a15b97a65,13072,Asian Restaurant
4b74ab76f964a52079eb2de3,13297,Latin American Restaurant
4bc501536c6f9c7456dfb3fc,13002,Bakery
4bc501536c6f9c7456dfb3fc,13065,Restaurant
4b4e5ce3f964a520e8ea26e3,13009,Cocktail Bar
4b4e5ce3f964a520e8ea26e3,13236,Italian Restaurant
4b4e5ce3f964a520e8ea26e3,13347,Tapas Restaurant
58e6dfe3d60c8b03f4963330,13338,Seafood Restaurant
50c5137fe4b02085d85e4047,13382,Snack Place
5cb72066e07550002ceb11c9,13006,Beer Bar
4c9b5070292a6dcb7137d676,16041,Plaza
4b721dd3f964a520806f2de3,15054,Veterinarian
4bfeb7a068c7a593eb903f44,13002,Bakery
4c225c1f7e85c92859e7bb21,15016,Medical Center
4c225c1f7e85c92859e7bb21,17000,Retail
4ea9b7bb490158448936aa80,15016,Medical Center
4c3c91247d002d7fe596ae18,13377,Vegan and Vegetarian Restaurant
56e6fcee498e8b40427337d8,13034,Café
56e6fcee498e8b40427337d8,13035,Coffee Shop
56e6fcee498e8b40427337d8,13065,Restaurant
56bcfce0498e526047d6104d,17000,Retail
578d2dc3cd10e8a10dc208c6,13036,Tea Room
578d2dc3cd10e8a10dc208c6,13356,Turkish Restaurant
5a4e15cf97461750cb3b45c8,13035,Coffee Shop
4b546f76f964a5202ebb27e3,13065,Restaurant
4b546f76f964a5202ebb27e3,13035,Coffee Shop
4ba259a6f964a520f3ef37e3,15031,Doctor's Office
59dfa6a4c824ae29e56300b0,13334,Sandwich Spot
4eaa96a9b803cf1ffb271a24,15016,Medical Center
5a299ab112f0a975df16d150,13034,Café
4f7de232e4b09d309a508d24,13035,Coffee Shop
515dafdae4b09b10b0182a80,17020,Boutique
5855d92245c3ed6f71bded31,13065,Restaurant
5df635f8775cb40008352974,17117,Sporting Goods Retail
51ea951c498edfd8d8286551,13035,Coffee Shop
4b549b4ef964a52060c227e3,17114,Shopping Mall
4b5a3e3ef964a52001b728e3,10024,Movie Theater
5c15ab543b8307002ccae65d,13322,Peruvian Restaurant
54e55ff0498ece9b0cd51ec1,13036,Tea Room
54e55ff0498ece9b0cd51ec1,13065,Restaurant
560dc1f0498ebe207511309a,17045,Jewelry Store
4b5644eaf964a520790828e3,10043,Theater
62febb15398c592a015bc364,17082,Furniture and Home Store
610fefdb8c3c5908e6b89cc5,17114,Shopping Mall
4cd71ec0b97060fcb45ef27b,17047,Men's Store
4cd71ec0b97060fcb45ef27b,17052,Women's Store
4d8fb6e0d4ec8cfaa9be9289,17030,Cosmetics Store
4bb7d13cb35776b05d3bc801,17062,Chocolate Store
5e09003c7b985c0007e59080,17043,Clothing Store
4bb78aca53649c749ed745fb,17062,Chocolate Store
4c2f3ec9ed37a593fddd6603,16037,Playground
4c2b6be2ae6820a1e7c01743,16037,Playground
5494d755498e6b7ba4e3d2a5,13199,Indian Restaurant
53a60d01498e070ad5140803,10004,Art Gallery
53a60d01498e070ad5140803,10047,Public Art
50a2622de4b0e39cef3add74,17069,Grocery Store
4e7d0c39f5b924f463dc8e0d,18064,Soccer Field
4c6a96982c29d13a8d1a0e41,12054,Music School
4ced3d07b80da093e2c22000,13377,Vegan and Vegetarian Restaurant
4bc492a874a9a59339fcd5f6,13144,Falafel Restaurant
4cfe24fe20fe3704d48763f8,15000,Health and Medicine
529bc305498ebc69cff7241f,18000,Sports and Recreation
4fb028d8e4b0b84e1d49a054,16006,Bridge
bead13d097a14995c5d4e8ec,10000,Arts and Entertainment
bead13d097a14995c5d4e8ec,11006,Audiovisual Service
bead13d097a14995c5d4e8ec,11121,Media Agency
59a5998c83e38015b6d323a3,13034,Café
59a5998c83e38015b6d323a3,13065,Restaurant
56978d2e498e9a6d14e3b016,13035,Coffee Shop
56437522498e3df45f234238,17114,Shopping Mall
546fe71b498e94529d2eedc7,13334,Sandwich Spot
4dbc6fe8a86e0e98a1e40fde,11162,Security and Safety
4dbc6fe8a86e0e98a1e40fde,11167,Technology Business
4dbc6fe8a86e0e98a1e40fde,17042,Children's Clothing Store
4dbc6fe8a86e0e98a1e40fde,17043,Clothing Store
5415eb20498e587dba09c77c,13322,Peruvian Restaurant
5a7ee609fdb9a713c5831170,13065,Restaurant
5a7ee609fdb9a713c5831170,13027,Bistro
53f24ab7498e883231556b15,13035,Coffee Shop
52158c70bce605fb34311c55,17035,Drugstore
4b75938cf964a52073152ee3,16032,Park
57126c2e498e87c71fec970e,13352,Thai Restaurant
4e6cee821f6e84ca4c9746a4,16000,Landmarks and Outdoors
5429e3e5498ebea268cdf9fc,17069,Grocery Store
5563751a498eb97d2713be89,13035,Coffee Shop
56a10df2498ed0730820e9ad,13334,Sandwich Spot
56a10df2498ed0730820e9ad,17069,Grocery Store
58091ee6d67c580947c334ec,13035,Coffee Shop
4c3ce0124bc9a5939545d371,15041,Ophthalmologist
52a4f475498edd4c7409e018,18000,Sports and Recreation
5c84685392e7a9002c8d0bbb,13303,Mexican Restaurant
5428658f498e49927ee8f213,17000,Retail
54037fe2498eecf09b2b740c,13034,Café
54037fe2498eecf09b2b740c,13035,Coffee Shop
54037fe2498eecf09b2b740c,13065,Restaurant
54f74ae5498eee4886896a72,13002,Bakery
54f74ae5498eee4886896a72,13034,Café
54f74ae5498eee4886896a72,13035,Coffee Shop
4de6adb4d4c0294e3afb6980,13002,Bakery
4bfc0fa2e05e0f474320cfa8,13099,Chinese Restaurant
4f5b75e6e4b0cfc5e0cbb98f,11104,Import and Export Service
4f5b75e6e4b0cfc5e0cbb98f,16000,Landmarks and Outdoors
4f5b75e6e4b0cfc5e0cbb98f,17119,Bicycle Store
4b6461c9f964a520aeae2ae3,17065,Farmers Market
59ab00509ef8ef7b9dc52c3b,17059,Butcher
59ab00509ef8ef7b9dc52c3b,17077,Meat and Seafood Store
4be4c3602457a59319c1aa15,18065,Sports Club
51a6357d454ac3f83ae2973a,13276,Sushi Restaurant
4b69a8c3f964a520d5ab2be3,13026,BBQ Joint
4b64d547f964a52092d32ae3,13003,Bar
4b64d547f964a52092d32ae3,13064,Pizzeria
4bad746bf964a520ae523be3,11045,Bank
598e28865a2c9127be51dd2c,13036,Tea Room
598e28865a2c9127be51dd2c,13065,Restaurant
4c1959b06a21c9b67272ca97,13002,Bakery
4f6dde58e4b01d94fd04eb83,10051,Stadium
4f6dde58e4b01d94fd04eb83,13347,Tapas Restaurant
514c7dade4b046ee8e73b72d,13322,Peruvian Restaurant
