fsq_id,name,closed_bucket,distance,station_id
5144e898e4b0c80a33d3bfc3,Tea Connection,VeryLikelyOpen,795,95daa3b98d57eb58e75901158b4f60a2
56aa9b1f498e3861f7bd13dc,Bravo 951,VeryLikelyOpen,754,95daa3b98d57eb58e75901158b4f60a2
4c9b5070292a6dcb7137d676,Plaza Ambrosio del Rio,VeryLikelyOpen,710,95daa3b98d57eb58e75901158b4f60a2
58dbe5d5126ae82bf8f7ff16,Lima 17,Unsure,804,95daa3b98d57eb58e75901158b4f60a2
5116806fe4b05512e9fd036a,Pilates Qi,LikelyOpen,790,95daa3b98d57eb58e75901158b4f60a2
4b44cfe5f964a520f0fc25e3,Restaurant de la Ostia,VeryLikelyOpen,842,95daa3b98d57eb58e75901158b4f60a2
5890e3591d21ba2202ff2393,Carl's Jr,Unsure,895,95daa3b98d57eb58e75901158b4f60a2
4e5fd24a62e16ff820f8ab4a,Sala de ventas Colun,Unsure,730,95daa3b98d57eb58e75901158b4f60a2
52c85cd0498e4e63c1ae540a,Pizzeria Italia,Unsure,935,95daa3b98d57eb58e75901158b4f60a2
5a4e15cf97461750cb3b45c8,Starbucks,LikelyOpen,830,95daa3b98d57eb58e75901158b4f60a2
4deb9ec9b0fb8293f7f2da73,Feria Libre Santa Maria,LikelyOpen,848,95daa3b98d57eb58e75901158b4f60a2
53851214498e8db7d9d56fb6,RevesDerecho.com,VeryLikelyOpen,975,95daa3b98d57eb58e75901158b4f60a2
4b73ee3cf964a5208cc02de3,Los Maestros,Unsure,770,95daa3b98d57eb58e75901158b4f60a2
59dfa6a4c824ae29e56300b0,Subway,Unsure,815,95daa3b98d57eb58e75901158b4f60a2
51a1146d498e5f40fcd6260c,Ofelia Té & Café,Unsure,965,95daa3b98d57eb58e75901158b4f60a2
4b44cd2df964a52092fc25e3,Starbucks,LikelyOpen,962,95daa3b98d57eb58e75901158b4f60a2
4b7095c5f964a52085232de3,Parque Ecuador,LikelyOpen,904,95daa3b98d57eb58e75901158b4f60a2
4bfeb7a068c7a593eb903f44,Castaño,Unsure,740,95daa3b98d57eb58e75901158b4f60a2
4b61c70df964a52022222ae3,Café Granos & Hojas,Unsure,972,95daa3b98d57eb58e75901158b4f60a2
4ea9b7bb490158448936aa80,Clinica Las Lilas Centro Medico 1,LikelyOpen,921,95daa3b98d57eb58e75901158b4f60a2
5a4ee96f14b5433c67b19c7b,Forestal Rio Itata,LikelyOpen,773,95daa3b98d57eb58e75901158b4f60a2
a07e7324a5e44e6fc71982b2,Rvc. Ingeniería y Construcción S.A.,LikelyOpen,809,95daa3b98d57eb58e75901158b4f60a2
4eaa96a9b803cf1ffb271a24,Toma de Muestras,Unsure,823,95daa3b98d57eb58e75901158b4f60a2
26f1cef1e4af4afad01f1ce5,Compañía Agrícola y Forestal El Alamo Ltda,LikelyOpen,822,95daa3b98d57eb58e75901158b4f60a2
a24d24e33a954f54cb227927,Upgrade & More Head Hunting,LikelyOpen,822,95daa3b98d57eb58e75901158b4f60a2
5999c42e09e2837b2f45a171,Sendero Parque Metropolitano,VeryLikelyOpen,833,95daa3b98d57eb58e75901158b4f60a2
50d087c1e4b02153a1ec8d28,Emporio La Rosa,Unsure,265,1dfc2cf6a191dda80abb266ead1fc4d3
588b85882a198220082f08d8,Bambudda,LikelyOpen,295,1dfc2cf6a191dda80abb266ead1fc4d3
57325f7d498e608274f7d720,Starbucks,VeryLikelyOpen,299,1dfc2cf6a191dda80abb266ead1fc4d3
4b72dcbbf964a520238c2de3,Museo Histórico Nacional,VeryLikelyOpen,327,1dfc2cf6a191dda80abb266ead1fc4d3
535b0851498e36842639b30b,Sushi Centro,Unsure,339,1dfc2cf6a191dda80abb266ead1fc4d3
5261c21a11d27c7c997402c6,Galeria Rosas,LikelyOpen,357,1dfc2cf6a191dda80abb266ead1fc4d3
4f84625ae4b013f8f5309140,Emporio Zunino,Unsure,359,1dfc2cf6a191dda80abb266ead1fc4d3
52027ae5ccda5e6449facc1e,Full Market Horizonte,VeryLikelyOpen,386,1dfc2cf6a191dda80abb266ead1fc4d3
50f08c57e4b0ba6d5a6cc875,Fundo Emiliana,LikelyOpen,407,1dfc2cf6a191dda80abb266ead1fc4d3
5249d13e498e96cef336236a,Sushi Irasaki,Unsure,400,1dfc2cf6a191dda80abb266ead1fc4d3
4b6cb2f8f964a520434d2ce3,La Piojera,VeryLikelyOpen,375,1dfc2cf6a191dda80abb266ead1fc4d3
5297613811d2974936be31c0,Amanda's,Unsure,473,1dfc2cf6a191dda80abb266ead1fc4d3
50df4349e4b01843ac1d5574,Plaza de la Constitución,VeryLikelyOpen,480,1dfc2cf6a191dda80abb266ead1fc4d3
597e65efd41bb715f96b6c5e,Café Casa Zañartu,LikelyOpen,485,1dfc2cf6a191dda80abb266ead1fc4d3
554aaaa7498e0b516d31325f,Starbucks,LikelyOpen,527,1dfc2cf6a191dda80abb266ead1fc4d3
50216ca8e4b00233024c8dca,Salvador Cocina y Café,LikelyOpen,569,1dfc2cf6a191dda80abb266ead1fc4d3
4b70e34af964a52024332de3,Parque Forestal,VeryLikelyOpen,605,1dfc2cf6a191dda80abb266ead1fc4d3
4b607f24f964a520c1e929e3,Teatro Teletón,VeryLikelyOpen,464,1dfc2cf6a191dda80abb266ead1fc4d3
4ca6177df47ea1435b1e5d21,Cristalerías La Paz,LikelyOpen,660,1dfc2cf6a191dda80abb266ead1fc4d3
504a303de4b0c646fed94613,La Fête Chocolat,LikelyOpen,717,1dfc2cf6a191dda80abb266ead1fc4d3
4b981fcff964a520202e35e3,Plaza de La Constitución,VeryLikelyOpen,696,1dfc2cf6a191dda80abb266ead1fc4d3
506c7a4be4b088a79e411775,Papelaria,LikelyOpen,729,1dfc2cf6a191dda80abb266ead1fc4d3
50fad61be4b063a39284f307,Leerté,Unsure,772,1dfc2cf6a191dda80abb266ead1fc4d3
4b5b7cdcf964a520ef0129e3,Teatro Municipal de Santiago,VeryLikelyOpen,777,1dfc2cf6a191dda80abb266ead1fc4d3
4bc26d29f8219c7494e8b410,Centro Cultural Palacio La Moneda,VeryLikelyOpen,768,1dfc2cf6a191dda80abb266ead1fc4d3
4b639c22f964a520cc862ae3,La Vega Chica,VeryLikelyOpen,743,1dfc2cf6a191dda80abb266ead1fc4d3
4bc8fc23b6c49c742e9b8d91,El Naturista,VeryLikelyOpen,781,1dfc2cf6a191dda80abb266ead1fc4d3
52758a7711d2650b9d6e3ae6,FuriSushi,Unsure,790,1dfc2cf6a191dda80abb266ead1fc4d3
4fb91404e4b0e055b5b3e2f1,Parque Forestal sector 4,VeryLikelyOpen,752,1dfc2cf6a191dda80abb266ead1fc4d3
4d02d0b22f96f04db8191454,Club México,Unsure,573,1dfc2cf6a191dda80abb266ead1fc4d3
4e5eb2c8e4cdfc603edf180d,Portakal Minimarket,LikelyOpen,636,1dfc2cf6a191dda80abb266ead1fc4d3
55e08e30498e39f0b87098bc,El Sanguchón Limeño,Unsure,774,1dfc2cf6a191dda80abb266ead1fc4d3
4d8faeb71d06b1f74601653b,Plaza Griselda Hinojosa,LikelyOpen,803,1dfc2cf6a191dda80abb266ead1fc4d3
53c2d11a498e625f26c8ed9d,Restorán Intiwatana,Unsure,783,1dfc2cf6a191dda80abb266ead1fc4d3
4bc7304815a7ef3be6dd78da,Milagritos,LikelyOpen,938,1dfc2cf6a191dda80abb266ead1fc4d3
59b5dd1441868634ebd828d6,Ramen Kintaro,LikelyOpen,939,1dfc2cf6a191dda80abb266ead1fc4d3
4bc4af26920eb713ee191f2c,Da Dino,VeryLikelyOpen,975,1dfc2cf6a191dda80abb266ead1fc4d3
57da9255498e2414d0548b20,Dónde el Nano Sandwichería,VeryLikelyOpen,892,1dfc2cf6a191dda80abb266ead1fc4d3
55e63bfa498e3feb16744e76,Papa John's,Unsure,916,1dfc2cf6a191dda80abb266ead1fc4d3
4ba42cc7f964a520198938e3,El Txoko,VeryLikelyOpen,914,1dfc2cf6a191dda80abb266ead1fc4d3
4c9ed9370e9bb1f712a7eb5f,Bar El Tunel,Unsure,960,1dfc2cf6a191dda80abb266ead1fc4d3
54205beb498e0b63fbd95e90,Sequoia Box Crossfit,LikelyOpen,949,1dfc2cf6a191dda80abb266ead1fc4d3
4e592e5018388cd5cb9fd141,Fuente de Neptuno y Anfitrite,VeryLikelyOpen,1006,1dfc2cf6a191dda80abb266ead1fc4d3
4d924fae9213b1f7bf20b046,Bianchi,Unsure,937,1dfc2cf6a191dda80abb266ead1fc4d3
4d9de2177958f04d2b0d20fa,Juan Maestro,Unsure,808,1dfc2cf6a191dda80abb266ead1fc4d3
4bf05c882fcea5936bfac493,Tierra Norteña,Unsure,971,1dfc2cf6a191dda80abb266ead1fc4d3
4ccc6341b571b60cac76d265,Mundo De Animalitos,Unsure,1032,1dfc2cf6a191dda80abb266ead1fc4d3
4ce1acbaac908eeca09e5a06,Pronto Copec,LikelyOpen,914,1dfc2cf6a191dda80abb266ead1fc4d3
a2793f81bc564b4eeaca92a8,Molino Balmaceda S.A.,LikelyOpen,984,1dfc2cf6a191dda80abb266ead1fc4d3
4d7130ed47e4cbff5124bc90,Palacio Cousiño,VeryLikelyOpen,110,015993172e4f55844cc77b27ce824645
4fda2d3ee4b0fa0e369ee22c,Jardines Palacio Cousiño,VeryLikelyOpen,151,015993172e4f55844cc77b27ce824645
4b6072cbf964a5208be629e3,Aomori Nikkei & Sushi,LikelyOpen,405,015993172e4f55844cc77b27ce824645
4fcbb173e4b0499e2c26addd,Aomori Nikkei & Sushi,VeryLikelyOpen,389,015993172e4f55844cc77b27ce824645
4d346e016c7c721ef000c256,Parque Almagro,VeryLikelyOpen,441,015993172e4f55844cc77b27ce824645
4cbf123a9ca854818567b416,Templo Hare Krishna Iskcon,Unsure,494,015993172e4f55844cc77b27ce824645
5025730ee4b0817fcfafe742,Aeropost,LikelyOpen,529,015993172e4f55844cc77b27ce824645
4b60f32af964a52021032ae3,Picada Restoran Ana María,LikelyOpen,667,015993172e4f55844cc77b27ce824645
59bb1354b2958f1f51a43be6,Vg Burger,LikelyOpen,689,015993172e4f55844cc77b27ce824645
4e065bd41f6e211033865db2,Academia Tsering,Unsure,682,015993172e4f55844cc77b27ce824645
4b649546f964a52097bf2ae3,Juegos Diana,LikelyOpen,708,015993172e4f55844cc77b27ce824645
4e5906b4d22dfba6f46d8a10,La Veguita,Unsure,770,015993172e4f55844cc77b27ce824645
52b5d90311d2be8dd4454665,Teatro Diana,LikelyOpen,834,015993172e4f55844cc77b27ce824645
4fe26651e4b053fe13978bb3,Libreria Metales Pesados,Unsure,821,015993172e4f55844cc77b27ce824645
4e287afcb61c9d28cbf55053,Plaza Sacramentinos,VeryLikelyOpen,875,015993172e4f55844cc77b27ce824645
4b64700cf964a5201db32ae3,Confitería Torres,Unsure,765,015993172e4f55844cc77b27ce824645
508ae662e4b0306b5737765a,Mr. Burro,Unsure,846,015993172e4f55844cc77b27ce824645
584744cafc73d474f30d2fad,CaffeCan,Unsure,825,015993172e4f55844cc77b27ce824645
4da71df1f7b15dc952f31b4b,Museo de la Solidaridad Salvador Allende,LikelyOpen,891,015993172e4f55844cc77b27ce824645
55847163498e16007dba6dbb,Movistar Arena,LikelyOpen,889,015993172e4f55844cc77b27ce824645
4b85a2ecf964a5201e6a31e3,Teatro Caupolicán,VeryLikelyOpen,833,015993172e4f55844cc77b27ce824645
4d71786116586dcbcb8a91db,Plaza Los Héroes de La Concepción,LikelyOpen,786,015993172e4f55844cc77b27ce824645
4e4823b562e148603b897b4c,Evolution,Unsure,818,015993172e4f55844cc77b27ce824645
4b536ca6f964a520649c27e3,Fantasilandia,Unsure,940,015993172e4f55844cc77b27ce824645
4bfc40f3e05e0f476768cfa8,Elipse del Parque O'Higgins,LikelyOpen,944,015993172e4f55844cc77b27ce824645
4f09bb43e4b039f5ae3effdb,Raptor,Unsure,956,015993172e4f55844cc77b27ce824645
4e9dfb429adfe5e71cf85342,Panadería Andalhue,Unsure,860,015993172e4f55844cc77b27ce824645
4e559bb91850d45423be0bfb,Terrabike,LikelyOpen,878,015993172e4f55844cc77b27ce824645
b94e021a767242230876c271,Ecobag,LikelyOpen,709,015993172e4f55844cc77b27ce824645
4d8e0bbb1d06b1f7dccc3e3b,Juanito Mena,LikelyOpen,900,015993172e4f55844cc77b27ce824645
5aff0eac9d6a19003914c49c,Piccadelly,LikelyOpen,905,015993172e4f55844cc77b27ce824645
4fd11735e4b0d72dc039f4ca,Bandejon central Beuchef esquina Blanco,LikelyOpen,911,015993172e4f55844cc77b27ce824645
4eb6a816cc2143e8287dc3f7,Tsunami,VeryLikelyOpen,927,015993172e4f55844cc77b27ce824645
a9ed679743d84b05f0619d9f,Comser Ltda,LikelyOpen,952,015993172e4f55844cc77b27ce824645
9f4a0825e42049e7a6cd9b19,Clases Particulares de Matemáticas,LikelyOpen,958,015993172e4f55844cc77b27ce824645
4e8db16402d534fc58dac4f3,Ferreteria Alvaro Casanova,Unsure,963,015993172e4f55844cc77b27ce824645
508ae662e4b0306b5737765a,Mr. Burro,Unsure,116,5fd42488ce861c1f484aa149169074a3
4e065bd41f6e211033865db2,Academia Tsering,Unsure,176,5fd42488ce861c1f484aa149169074a3
4b60f32af964a52021032ae3,Picada Restoran Ana María,LikelyOpen,247,5fd42488ce861c1f484aa149169074a3
4cbf123a9ca854818567b416,Templo Hare Krishna Iskcon,Unsure,262,5fd42488ce861c1f484aa149169074a3
4e5906b4d22dfba6f46d8a10,La Veguita,Unsure,302,5fd42488ce861c1f484aa149169074a3
4da71df1f7b15dc952f31b4b,Museo de la Solidaridad Salvador Allende,LikelyOpen,317,5fd42488ce861c1f484aa149169074a3
4fcbb173e4b0499e2c26addd,Aomori Nikkei & Sushi,VeryLikelyOpen,418,5fd42488ce861c1f484aa149169074a3
4b6072cbf964a5208be629e3,Aomori Nikkei & Sushi,LikelyOpen,553,5fd42488ce861c1f484aa149169074a3
4d9d0b2d7958f04d8bd50dfa,Tat Wong Kung Fu Academy,Unsure,547,5fd42488ce861c1f484aa149169074a3
579b9549498e512454c6f637,Food Trucks Abate Molina,LikelyOpen,657,5fd42488ce861c1f484aa149169074a3
4fe26651e4b053fe13978bb3,Libreria Metales Pesados,Unsure,648,5fd42488ce861c1f484aa149169074a3
4d52b50d3062a1cd714874a3,Liga Chilena contra la Epilepsia,LikelyOpen,668,5fd42488ce861c1f484aa149169074a3
5208040511d2a651bc597aa7,Pastelería Creme Caramel,VeryLikelyOpen,739,5fd42488ce861c1f484aa149169074a3
4dea49bd18386283a3e07363,Plaza libertad de Prensa,LikelyOpen,672,5fd42488ce861c1f484aa149169074a3
4d2baa18342d6dcbd93818cb,Palacio Concha,Unsure,729,5fd42488ce861c1f484aa149169074a3
4d042bc2c2e53704b2d8b667,Blondie,VeryLikelyOpen,802,5fd42488ce861c1f484aa149169074a3
52f51f49498e943e2879f823,Nuestro Tiempo,Unsure,806,5fd42488ce861c1f484aa149169074a3
4d7130ed47e4cbff5124bc90,Palacio Cousiño,VeryLikelyOpen,838,5fd42488ce861c1f484aa149169074a3
4fda2d3ee4b0fa0e369ee22c,Jardines Palacio Cousiño,VeryLikelyOpen,901,5fd42488ce861c1f484aa149169074a3
4d71786116586dcbcb8a91db,Plaza Los Héroes de La Concepción,LikelyOpen,774,5fd42488ce861c1f484aa149169074a3
4bb649ab6edc76b086b2301c,Marisqueria Tahiti,Unsure,841,5fd42488ce861c1f484aa149169074a3
4b7f2cbef964a520a21c30e3,Sole Mio,VeryLikelyOpen,993,5fd42488ce861c1f484aa149169074a3
4b6b7258f964a52064092ce3,Chilenazo,VeryLikelyOpen,879,5fd42488ce861c1f484aa149169074a3
4ef4da587bebfa8ee69646e0,Daking Graff Store - García Reyes,LikelyOpen,935,5fd42488ce861c1f484aa149169074a3
4b64700cf964a5201db32ae3,Confitería Torres,Unsure,930,5fd42488ce861c1f484aa149169074a3
4b536ca6f964a520649c27e3,Fantasilandia,Unsure,969,5fd42488ce861c1f484aa149169074a3
4e4823b562e148603b897b4c,Evolution,Unsure,919,5fd42488ce861c1f484aa149169074a3
4c6c9cb4a437224bd70c2bb1,Chicheria El Huaso Carlos,Unsure,930,5fd42488ce861c1f484aa149169074a3
4f92b4d8e4b00fe65e87a7ed,Anfiteatro Comercial,Unsure,951,5fd42488ce861c1f484aa149169074a3
4df43e17b0fb807158c563c2,El Vagon,Unsure,791,5fd42488ce861c1f484aa149169074a3
4ff347cee4b0211bc10e45f0,Farmacias Cruz Verde,LikelyOpen,827,5fd42488ce861c1f484aa149169074a3
5151d238e4b0784643090680,Restaurant Jahaira,LikelyOpen,986,5fd42488ce861c1f484aa149169074a3
5aff0eac9d6a19003914c49c,Piccadelly,LikelyOpen,841,5fd42488ce861c1f484aa149169074a3
4fd11735e4b0d72dc039f4ca,Bandejon central Beuchef esquina Blanco,LikelyOpen,873,5fd42488ce861c1f484aa149169074a3
4eb6a816cc2143e8287dc3f7,Tsunami,VeryLikelyOpen,902,5fd42488ce861c1f484aa149169074a3
9f4a0825e42049e7a6cd9b19,Clases Particulares de Matemáticas,LikelyOpen,918,5fd42488ce861c1f484aa149169074a3
04220b5eb1394f4d9c02b003,Color Grafic,LikelyOpen,937,5fd42488ce861c1f484aa149169074a3
510ee4bde4b036b5652568a0,Piscina Edificio Stylo Toesca,LikelyOpen,942,5fd42488ce861c1f484aa149169074a3
4f29e4a4e4b012389995ac14,El Arrayán,VeryLikelyOpen,20235,5fd42488ce861c1f484aa149169074a3
5f81bf96b2b9aa3cc899cfc4,La Popular Pizza Y Pan,VeryLikelyOpen,223,f59d6cae25bf54c1478e4b748ac01d2b
4bba764eb35776b0eefaca01,La Vinoteca,VeryLikelyOpen,279,f59d6cae25bf54c1478e4b748ac01d2b
5b65f36facb37f00395abdf2,Muqueca,VeryLikelyOpen,283,f59d6cae25bf54c1478e4b748ac01d2b
4c1191ba72caa59350d35da4,Donde Landeo,Unsure,294,f59d6cae25bf54c1478e4b748ac01d2b
4b5f95d2f964a52009c329e3,Machu Picchu,Unsure,303,f59d6cae25bf54c1478e4b748ac01d2b
5a0b224078782c13b073c84b,Little Caesars Pizza,LikelyOpen,338,f59d6cae25bf54c1478e4b748ac01d2b
59d00f220336930aa86786ec,Rawdical Kitchen,Unsure,418,f59d6cae25bf54c1478e4b748ac01d2b
4e344a3ce4cd9aba7cb804a8,Carrer Nou,LikelyOpen,436,f59d6cae25bf54c1478e4b748ac01d2b
5869ea65561ded113a3bbdfa,Manatí Sanguchería Vegetariana,Unsure,420,f59d6cae25bf54c1478e4b748ac01d2b
5643d25c498ee432f1983d05,The Raj,LikelyOpen,481,f59d6cae25bf54c1478e4b748ac01d2b
52c85cd0498e4e63c1ae540a,Pizzeria Italia,Unsure,507,f59d6cae25bf54c1478e4b748ac01d2b
57c8a71b498e830385050d1d,La casa de la gata Horacia,VeryLikelyOpen,489,f59d6cae25bf54c1478e4b748ac01d2b
591f9e481499462d62a5eb63,Bao Bar,LikelyOpen,605,f59d6cae25bf54c1478e4b748ac01d2b
4b5cdb7af964a520b44729e3,Parque Inés de Suárez,VeryLikelyOpen,611,f59d6cae25bf54c1478e4b748ac01d2b
4e493b3fd164155c0e08aaed,Café Literario Santa Isabel,LikelyOpen,634,f59d6cae25bf54c1478e4b748ac01d2b
4eb86cbe775b544c289100fa,Plaza Inés de Suárez,VeryLikelyOpen,694,f59d6cae25bf54c1478e4b748ac01d2b
5a64c80add70c5625b20da0a,La Argentina Pizzería,LikelyOpen,765,f59d6cae25bf54c1478e4b748ac01d2b
4f6b556de4b0bcd826786f1f,Fruteria Bilbao,LikelyOpen,584,f59d6cae25bf54c1478e4b748ac01d2b
4bc501536c6f9c7456dfb3fc,Galleteria de Laura Rossetti,Unsure,769,f59d6cae25bf54c1478e4b748ac01d2b
4e0b6e3bd4c091ae45dbc703,Cafe Matilda,Unsure,651,f59d6cae25bf54c1478e4b748ac01d2b
4ece8f9693ad987b4aee6259,Mistura del Perú,VeryLikelyOpen,766,f59d6cae25bf54c1478e4b748ac01d2b
4ee7acdb722e0a328555b962,Casaluz,VeryLikelyOpen,784,f59d6cae25bf54c1478e4b748ac01d2b
51f35075498e359da4f7605a,Casa Bar Dulce Noche,LikelyOpen,762,f59d6cae25bf54c1478e4b748ac01d2b
512b8dc8e4b0fb3845b3ec34,San Remo,Unsure,802,f59d6cae25bf54c1478e4b748ac01d2b
5398d920498e0fb58c22274b,La Panadera,Unsure,862,f59d6cae25bf54c1478e4b748ac01d2b
53a3775d498e34ef9a40aafd,Ruca Bar,VeryLikelyOpen,844,f59d6cae25bf54c1478e4b748ac01d2b
4fcbe5cfe4b068d42055784d,Av. Italia,Unsure,863,f59d6cae25bf54c1478e4b748ac01d2b
5962984b772fbc1671cdcfb3,El Fogón de Momo,LikelyOpen,856,f59d6cae25bf54c1478e4b748ac01d2b
59aaef306adbf53bdb36c8e7,Swad Restaurante,LikelyOpen,874,f59d6cae25bf54c1478e4b748ac01d2b
58a452310593e16c451cb7ff,Vinilos por Mayor,LikelyOpen,886,f59d6cae25bf54c1478e4b748ac01d2b
5724ec1f498e31b0178a3e80,Pachas gastronomia,VeryLikelyOpen,918,f59d6cae25bf54c1478e4b748ac01d2b
565b2d27498e9d79c7329ee7,In Pasta,VeryLikelyOpen,936,f59d6cae25bf54c1478e4b748ac01d2b
585970a2d8b0ed132a571d19,La Heladería,LikelyOpen,931,f59d6cae25bf54c1478e4b748ac01d2b
53a24ab4498e401a5741813b,Rice & Roll,Unsure,903,f59d6cae25bf54c1478e4b748ac01d2b
56aa9b1f498e3861f7bd13dc,Bravo 951,VeryLikelyOpen,926,f59d6cae25bf54c1478e4b748ac01d2b
566716dd498e76492c032088,Festa Gelateria,LikelyOpen,983,f59d6cae25bf54c1478e4b748ac01d2b
4bd0e095caff9521f1c8cff0,Bar de René,LikelyOpen,952,f59d6cae25bf54c1478e4b748ac01d2b
4c9b5070292a6dcb7137d676,Plaza Ambrosio del Rio,VeryLikelyOpen,915,f59d6cae25bf54c1478e4b748ac01d2b
4dbf3d784df0f8fd6b8292a9,La Hacienda Gaucha,VeryLikelyOpen,975,f59d6cae25bf54c1478e4b748ac01d2b
4fb697dbe4b0b2d0a851a23f,Parrilladas La Uruguaya,VeryLikelyOpen,877,f59d6cae25bf54c1478e4b748ac01d2b
4cd9c0276c25b60c004ad24f,Plaza Bernarda Morin,VeryLikelyOpen,911,f59d6cae25bf54c1478e4b748ac01d2b
4d65b3c5cfd48eecbe01e597,Iglesia de Jesucristo de Los Santos de Los Últimos Días,LikelyOpen,1022,f59d6cae25bf54c1478e4b748ac01d2b
5142523ee4b0abca56eff7a7,Teatro Finis Terrae,LikelyOpen,1008,f59d6cae25bf54c1478e4b748ac01d2b
57435545498e3031343afe0a,Tú Cevichazo,LikelyOpen,972,f59d6cae25bf54c1478e4b748ac01d2b
4b698fa8f964a52069a72be3,Centro Comercial Madrid,LikelyOpen,933,f59d6cae25bf54c1478e4b748ac01d2b
4d6c217950deb1f78a2baf35,Concha y Toro,LikelyOpen,94,e25e741edb5da259920d594d3b3ef4a8
5570f2a1498e84218b7c26a3,Pizzeria Tio Tomate,VeryLikelyOpen,221,e25e741edb5da259920d594d3b3ef4a8
52dd6e40498e1876f3994eb5,Naoki,LikelyOpen,248,e25e741edb5da259920d594d3b3ef4a8
592e11be62420b171822becb,Vinolia,VeryLikelyOpen,315,e25e741edb5da259920d594d3b3ef4a8
4b8fad51f964a520a05c33e3,Starbucks,LikelyOpen,318,e25e741edb5da259920d594d3b3ef4a8
5a0b26d451950e1a436b09a9,Osaka Santiago,Unsure,379,e25e741edb5da259920d594d3b3ef4a8
51338952e4b0a0027e27bbe6,Saffron Indian Delicacies,Unsure,393,e25e741edb5da259920d594d3b3ef4a8
56588808498eccbbde9ff9b1,Carnal Prime,VeryLikelyOpen,424,e25e741edb5da259920d594d3b3ef4a8
516c733ee4b01f5270ed60b3,La Vinoteca,VeryLikelyOpen,508,e25e741edb5da259920d594d3b3ef4a8
56214224498ecbeed61cfa7a,Zara Home - CasaCostanera,LikelyOpen,502,e25e741edb5da259920d594d3b3ef4a8
60ac2f2e19c4275b1b279456,Dondoh,VeryLikelyOpen,580,e25e741edb5da259920d594d3b3ef4a8
5a2c6072345cbe4a6a16cad0,Millefleur Café Bistró,VeryLikelyOpen,553,e25e741edb5da259920d594d3b3ef4a8
5760be4d498ea8c4476e4557,Cinépolis Casa Costanera,LikelyOpen,554,e25e741edb5da259920d594d3b3ef4a8
53072977498ecde6b8dbab97,CasaCostanera,VeryLikelyOpen,549,e25e741edb5da259920d594d3b3ef4a8
4c5db1737f661b8d6b164c1c,Fortunata,Unsure,575,e25e741edb5da259920d594d3b3ef4a8
4cd332c6d160b1f7209c22ab,Museo Ralli,VeryLikelyOpen,598,e25e741edb5da259920d594d3b3ef4a8
5ad52b6967e5f25c0ab67b65,La Cabrera Chile Alonso,VeryLikelyOpen,559,e25e741edb5da259920d594d3b3ef4a8
4b859985f964a520cc6731e3,Quinto Cielo,LikelyOpen,586,e25e741edb5da259920d594d3b3ef4a8
5cde0e6d31ac6c002c588ec2,Panchita,LikelyOpen,602,e25e741edb5da259920d594d3b3ef4a8
55b17b28498e94bad0586829,Rubaiyat,VeryLikelyOpen,682,e25e741edb5da259920d594d3b3ef4a8
4c4ef9489932e21ee3539fce,Color Animal,Unsure,670,e25e741edb5da259920d594d3b3ef4a8
51b8b10de4b0b209c41a99ed,Metissage,Unsure,726,e25e741edb5da259920d594d3b3ef4a8
5c84685392e7a9002c8d0bbb,Lolita Jones,VeryLikelyOpen,664,e25e741edb5da259920d594d3b3ef4a8
597e3062da5ede2029f17144,Mercado Mastica,LikelyOpen,737,e25e741edb5da259920d594d3b3ef4a8
4eaa1120b8f7a50de8ab3123,La Mar,VeryLikelyOpen,780,e25e741edb5da259920d594d3b3ef4a8
4e5acf96483b865169f1a8b6,Plaza Turquia,VeryLikelyOpen,747,e25e741edb5da259920d594d3b3ef4a8
4b4f44c9f964a52045ff26e3,Parque Bicentenario,VeryLikelyOpen,833,e25e741edb5da259920d594d3b3ef4a8
4b5dc539f964a520c46a29e3,La Punta,Unsure,698,e25e741edb5da259920d594d3b3ef4a8
4beec4ece24d20a1f1517314,La Pesca de los Mekis,LikelyOpen,726,e25e741edb5da259920d594d3b3ef4a8
56437522498e3df45f234238,Paseo El Tamarugo,VeryLikelyOpen,821,e25e741edb5da259920d594d3b3ef4a8
4f8b0678e4b0b1c4b1357679,Apple Store,LikelyOpen,853,e25e741edb5da259920d594d3b3ef4a8
4b7a1e42f964a52096232fe3,Starbucks,VeryLikelyOpen,887,e25e741edb5da259920d594d3b3ef4a8
582515fd5f78034bcfd271e1,Renaissence Lounge 12th floor,LikelyOpen,978,e25e741edb5da259920d594d3b3ef4a8
53376208498e8e75fa0779ac,Catae,Unsure,989,e25e741edb5da259920d594d3b3ef4a8
4d90f8eb6174a093a8cefee3,Volvo,LikelyOpen,970,e25e741edb5da259920d594d3b3ef4a8
4c1191ba72caa59350d35da4,Donde Landeo,Unsure,136,d6a035baa9a803ba5a59af1efc07b711
5f81bf96b2b9aa3cc899cfc4,La Popular Pizza Y Pan,VeryLikelyOpen,282,d6a035baa9a803ba5a59af1efc07b711
4b5f95d2f964a52009c329e3,Machu Picchu,Unsure,335,d6a035baa9a803ba5a59af1efc07b711
5a0b224078782c13b073c84b,Little Caesars Pizza,LikelyOpen,380,d6a035baa9a803ba5a59af1efc07b711
52c85cd0498e4e63c1ae540a,Pizzeria Italia,Unsure,448,d6a035baa9a803ba5a59af1efc07b711
4bba764eb35776b0eefaca01,La Vinoteca,VeryLikelyOpen,454,d6a035baa9a803ba5a59af1efc07b711
